polarity,title,review,review_length
1,What a great watch!!!,boy happy see look husbands face opened christmas happy saw nice 's great looking watch red band makes much unique everybody christmas liked also little happy purchase would hesitate tell others happy watch think find another one like anywhere around us anyway n't let low price fool worth much gets lots compliments love,321
0,Just didn't work,like reviews also unable make product work results kit may vary well positive hitting joists matter many screwed inserted squeak would simply refuse go away perhaps one day purchase screws try problem areas around house see perhaps failure time due particularly tricky spot give one star simply work,299
1,Awesome!,nys parole academy february 2007 one parole officers video john zwarcyck investigator possibly senior parole officer upon graduation video awesome,146
1,Beautiful book and message,love book want get everyone know little kids tells story unconditional love way accessible readable young minds highly recommended,130
0,Waaaaay too much in this book for a mere 350 pages,book needed opinion least two hundred pages longer fully explore ideas brought liked written cameos famous vampires/historical figures n't like ending killer thought real let eventually caught way dracula presented end ugh good all.i guess really bored desperately want read vampire novel otherwise steer clear book,315
1,Good intro to use matlab,clcclear program mean book teaches essentials matlab programming 'll able make bunch nerdy jokes reading it matlab pretty amazing book good job showing why.for i=1:100fprintf 'matlab abbreviation materials laboratory end,220
1,Tasty,read brand japanese mayonnaise somewhere curious try quite delicious tastes richer heartier somehow typical hellmann 's kraft mayo believe may egg yolks say umami agree knock star though bit ridiculous charge almost 9 bottle mayonnaise,235
0,Need three hands to fill,water tank poorly designed one set inverted tank thats needs filled surface tank 's top surface flat one hold thank w hands prop somehow fill water water fills balancing act becomes difficult center gravity rises stay away,222
1,Great product!!!!,laptop works great never gets hot lap easy use attention detail fantastic best laptop used would highly recommend,113
0,What you pay is what you get.,returned price adequate guess expected padding real thin 's one backpack strap put guitar sticking diagonally keep bumping guitar walls people poor quality going spend little get better product pay get,201
1,excellent book and software-saved the day for me,reviews tests perfect everything math review helped weak math especially geometry,81
0,Green bubbles....weird!,smells way much like intense chemicals green witch kind weird smells intense soothing relaxing sure alot good reviews stinks itching alot afterward smelled like it.going organic choice instead,192
0,Omissions...,agree correct errors omissions listing example film widescreen format,69
1,Decadent & Desperate,great cd blast car suggest little homework band first jumping mortiis narrow genre makes reviewing album little difficult also everything going wow you.overall like despite couple filler tracks listen every certainly going appeal uber finnicky rocker pick choose case investigate buy,283
0,Pampered Mom,thought would great alternative creams stones use rough skin feet unfortunately pressure applied stops spinning device longer works tried twice threw,149
0,Iko Iko?,law someone bad cover good song heard backstreet boys working remaking dark side moon keep look,95
1,3 stars out of 4,bottom line italian job bit unfocused first half rousing second half complete one cinema 's time great endings make movie worth watching superior film 2003 remake,162
0,THIS ONE IS GOING BACK!,poorly made cheap looking knife holder outer shell thin strips sheet wood glued together section holding knives slides outer shell wood poorly sanded stain applied unevenly small nick bottom edge overall poor quality control cheap looking knife holder maybe ok weekly rental nothing certainly worth price sending back,317
0,RIP OFF,could'nt wait new book come imagine surprise opened book saw rerelease long tall texans 3 want read book go library pick long tall texans 3 dont waste money buying men west,172
0,Average footage presented badly,positive note good techniques captured film positive side.the action captured 3 tae kwon demonstrations quite old 'home video quality production quality dvd poor picture quality variable live sound seconds behind action music diabolically bad.in summary slap together home video footage 2 minutes production effort,314
0,I'm Your Fan,hallelujah nick cave album approach rendition hallelujah bono tribute album tower song .further idea every artist album photographed banana inlay card,150
1,approaching a perfect balance,subtil reading mantra somewhat different would even say good complement golden standard a kontarsky stockhausen-edition cd 16,125
1,burner covers,burner covers good quality everything expected would purchase seller,68
0,DO NOT BUY COLLECTOR/40TH ANNIVERSARY EDITION,searching dvd copy barry nelson/climax theater 1954 tv presentation buy edition upset amazon used review 2002 dvd release review 2008 collectors/40th anniversary edition purchased pos movie solely special feature guess read reviews bit closely,243
1,One of the best war games ever made!,fan risk battleship war games growing game game rather complex many small peices elaborate set figure blast however really game children rather teenagers adults overall game accurate portrayal wwii war conditions detail board figures make joy play hope becomes available agian soon one game must war game fan,308
1,A sanity preserver,recent trip australia gizmo helped preserve sanity 20 hours travel 's compact light gives least two full recharges set standard aa batteries yet speak durability materials feel cheap side reason giving product five stars said price point reasonable even replace charger another trip two would likely get one,307
1,House. Last Season,completes house tapes used copy notused yet sure fine great price speedy delivery thanks,88
1,Great flavors and packaging,gave christmas present loved much bought flavors excellent bottles adorable 're great salad risotto anything really used truffle flavored one grilled cheese sandwich world,171
1,Great resource for chruch growth,got book church year long series great resource good price would also recommend get workbook,92
0,"good book, bad ending",story retelling old classic new exciting read 's regular sleeping beauty story liked lot ending dont understand ended way distirbing think 'll read book,152
1,Great bag for the price,got bags party favor mydaughter 's 13th birthday quality wasgood price girls liked them.i wish shipping cheaper,111
0,The cruel courtship.,tired cliche romance novels man spends book hating woman 's guts seduces anyway great attraction also technically involved someone else stay away shows begs love him.but course still sleep together happiness love end left sick,226
1,check 'em out!,like punk music check autopilot 's self titled ep disappointed,62
1,Monitor,great monitor picture clear drawbacks base able scan summer monitor scans need 2 monitors home 2 kids want watch time need different monitor monitor summer monitor scans,169
1,Lady and the Tramp,dvd favorite movie since little bought amazon watched countless times bought used works wonderfully,99
1,GREAT HEADPHONES,good product produce good sound good every da listening light good fit earscame time good company,97
1,"Flat, Flat....did I tell you it was FLAT.",needed flat wall plug built unit going go flush wall looked number items inexpensive works perfectly need flat,110
0,Difficult,tried dvd two different vcr 's laptop desktop could n't view movie grandson took along indiana see worked vcr,109
0,Titanic (The Book),"ordered book time ago date january 19,2012 received paid got it.this upseting sure report hoping finally mailed us",114
1,Best Cassandra ever!,album got x-factor great arrangements nice acoustic sound think best cassandra wilson ever come wow one say cd,110
0,Wanted the original,bad reading overlooked remastered part sample song wanted words listened thought going fall asleep real disappointment finding original available mp3,149
0,problem,like first time problem n't work good switch problem tried time turn,68
1,Made Me a Vegan,well movie reason decided change vegan lifestyle one factors scenes pink slime factory memorable show poisons people still claim food time still ate hamburgers wondered sometimes tasted like ammonia joke thought beef advertized ha-ha silly,239
0,sorry....,sorry could get one want read good thrillers located bangkok try john burdett 's books beginning bangkok 8,106
0,Not pleased,really looking forward getting however pretty disappointing arrived quality nothing like expected absolutely pretty well-made sandals see photo true size 6 get 5.5 6 got huge length shoe also way loose especially heel 're going back find make happen,249
1,Made a Huge Difference,bought 2001 midnight wine mexican strat replaced original white pick guard one added vintaged colored knobs pickup colors made huge difference pick guard really brought depth guitars color easy install screw holes lined please see pick guard multi-ply pick guard well good product amazon 2 days,294
1,Shay's Review,skin 'm good book one favorite charaters book malekka go name calliin teasing really feel bad book really teachs diversity judge people diffences last type say book rules,170
1,Good value,good scanner value easy set use fine results.the software could use polishing ice limited use appears degrade image cleans defects often fully recommended kodachrome however quick fix many uses handy.the bottom line happy bought superior every way mikrotek scanner decided get scanner,284
1,best thing since plastic lunchboxes,like girl bands definatly jessicka 's voice agent 's bass something must good collection music sexless demons scars covetous creatures many demos may surpassed wonderful long awaited release cd,193
1,Wow im suprised!!!!,say im difficult impress hundreds woodworking tools easy one actually works well claim super simple setup perfectly acurate cuts flat bottom wont get 200 dado set,162
0,It's all Greek to me,really looking forward reading got found greek even thought said english,72
0,Big mistake,device requires dhcp run dhcp luck tcp/ip print servers allow connect default ip address reconfigure network one setup software completely dumb see device n't report leaves hanging cheap toy home networks may work half,218
1,Wonderful!!!!!!,book great sister going overseas summer speaks english book much confident make home one piece thought everything even pale dark beer would definitely leave country without even grasp language going,198
0,awesome material,unfortunately book missing several chapters kind let money refunded would much rather book information provided,111
0,More establishment spin by a Clinton supporter.,strange circumstances around death foster unprejudiced person done serious research conclude suicide moldea draw conclusion,123
1,Feels great,fits great husband loves keeps head warm hot days stops sweat running eyes,74
1,stunning,look feel watch absolutely amazing 10 dollar watch battery problems thus far look watch absolutely stunning dollars,115
0,Very disappointed,nothing trouble bed air pump failed work start bed stay inflated overnight slowly gets deflated even one sleeping purchased brand new used must lemon,149
0,Seedier side of life,book flat depressing characters book typical trailer trash hope better lives,76
1,The Chad Mitchell Trio at the Bitter End,brings back memories although album worn beyond listening to.only problem cd title 8 listed moscow nights actually golden vanity,128
0,Didn't last.....,well even though first cyber-shot broke within first year bought three problems one 14 year old daughter got one christmas lasted two weeks turn lens goes thing view pictures already taken hopefully sony warrant,211
0,Disappointed,poor audio quality obviously done recording lab actually wound throwing one away rarely,87
0,Horrible Pillow,n't go cheap went cheap regret everytime look pillow dog pillow get real thing,78
1,Not a typical self-help book,say excellent recommend strongly enough 's tough advice follow several months going insane anxiety exactly needed read anything else anxiety 'll make worry read realize advice works,181
0,bad sequel,guns germs steel though somewhat ethnocentric decent book good points one remains ethnocentric loses good points,112
1,Perfect for the solo camper,tent similar bivy size perfect solo tent lightweight easy pack set-up fast easy couple foortprint made esp tent diy version set wilderness time,143
1,Lots of Heart,people say many things show think miss heart people show really love even though sneeze cough yell judy mom loves kids good kind n't push pageants seem make fun little 'd rather part family upper middle class family stifled everyone else thinks,244
1,Never Enough,easy quick read read four times get something different time keep buying every time read loan someone end keeping 's worth reading,130
1,This is one of the best I have ever seen!,always tiny interest anime saw movie first time back 1996 backflips metaphorically speaking characters funny especially mihoshi plot sweet animation awsome english dubbing version also good tell truth worried would cheesy godzilla dialogue way waaaaaay wrong highly recommend masterpiece,287
1,Old TV western.,better westerns era reproduction excellent good western mclean excellent would recomment tv western collection,110
1,"Very good, but misses some opportunities",book deals directly alleged weaknesses christian faith however points author fails deal controversial issues presents arguments faith knocks problem n't present toughest arguments.i would recommend book skeptic deal issues good material christian read arm ammunition knock many arguments faith,293
1,Bridehead Revisited Review,seeing movie brideshead revisited conclusion 4 cd set bridehead far superior recent movie production seen production 25 years ago made realize great really much ahead time recommend cd set everyone enjoys superior acting real art.it absolutely brilliant historic,262
0,Others speak the truth!,bashed much hated common wwe 10 titantron videos money like 50 guess could buy another cheap attempt dough save money folks anyways heres stars videos it.y2jvince mcmahonkanekurt anglerockhhhhurricaneedgethe undertakerchuck billyoverall u could watch internet free u xbox ps2 u also rip,286
0,Has It's Moments but...,type flicks low-budget goreheads much going promise good amount hype built around one prior dvd release viewing 'll say clue fuss n't get wrong pizza friend beers one work fine good stuff 'd read one definitely fell way short expectations give automation transfusion 2 half stars half star added fun cheesey gore,312
0,so-so,got one one-day sales price good frame actually looks pretty nice.however picture grainy seems limit number pictures view also make picture fill entire lcd unless zoom picture overall near nice kodak frame.i dislike frame enough return would buy another would recommend,269
1,Old but informative,book great condition age although book written awhile ago info still pertinent informative,90
0,Get what you pay for.,ratchet gets job done thats say first uses worked fine week random use slipping much force put would great low torque applications around house definately work,159
0,"Good start, but not enough in there...",let save 8.95 cost buy book know rules omaha book says following bet nuts call nut draw throw everything else away typically need full house win high sometimes win flush forget low hand worse 6-high careful even often split low half.there 's simply enough knowledge book sit even 3-6 casino,290
1,Good Dirt,great album country rock best.the rest 13 extra words needed someone submit review,82
0,Wish I could have read this one,never received book lost shipment told receive refund books available send heart set getting book read husband constantly call write find status book ready try although signed amazon prime received products promised sad pay extra get services promised,251
1,i think this book was very good,think anyone loves star wars books read problem book dont tell main characters,78
0,Major Disappointment,so-called soundtrack waste money contains actual songs featured movie urge agree log e-mail complaint hollywoodrecords.go.com clicking mi2 logo e-mail us link demand real soundtrack made,186
0,Bad book,wrost book ever read long chapters 20 pages per chapter 16 chapters.the golden goblet,85
0,Donna Summer,dissapointed nothing old songs n put dvd play got cup cof n got back much old stuff sure would purchase item,108
0,Terrible,funny would recommend movie anyone like actors enjoyed movies one,65
0,Flock of their own,amusing book authors found venue cash success another way amass flock lead around guess makes worth trees got cut print it.otherwise yawn,137
0,sub-woofer,subwoofer sounds really good connect 100 watt amp go hyer going blow connected mine 500 watt amp blew 20 min im really mad another 10 woofer house unscrewed one came put sub box sounds great,190
0,This toy is very fragile,toy fragile got broken second day fours old son received it.this toy play sure,78
0,Expensive coaster,movie worth watching let alone buying poor acting average plot bad special effects expecting follow first disappointed,118
1,Know where you are and going GPSing,garmin etrex vista hcx color high-sensitivity mapping handheld gpsi heard money product best market,99
1,"Company A, Thurmond's Partisan Rangers",story feared thurmond 's partisan rangers west virginia known various alias primer chronicles three companies thurmond 's rangers william thurmond 's company philip thurmond 's company john amick 's company one published accounts company amick 's rangers great guerrillas sewell mountain love,292
0,HORRIBLE!,love clue however dvd game like real game u press one button whole time u go troughs rooms anything u go secret passage whole time waste money,142
0,Would not recommend. Poorly made.,bought two one one wife middle button joy-stick button broke year making difficult use try fast forward song would completely freeze 'd wait would run battery shut order reboot turn back would recommend brand,208
1,RECOMENDED BOOK,heard review npr purchased book started book yet love books written,67
1,"WOW, this one really works",video really works never loved workout video video three times week enjoy every time first watched first thing came mind would need fitness would need courage even attempt first 10 minutes legs burn heart beat hard break sweat human workout dissapoint,251
1,My Daughter loved this book,first book daughter bought new kindle fire loved finished reading within days time,82
0,Bad Sound,sound sabbath dvd remastered would recomend looking another dvd poor sound,74
0,A disappointment,looked forward new album great anticipation albums seven nations unique style choice instruments celtic melodys set apart groups however performance album makes sound like every generic garage/grunge band,204
1,healinghands,listening playing music peace music 7 years massage office favorite among clients cd particular creates serene aura every time play even talkative clients calm let healing begin must healing professionals wishing vibrate higher level meditaion,243
0,Bad packaging. Should have shipped differently. The wood was broke upon opening on Christmas. Looked cool.,son opened christmas broken inside thought might saw shipped.it looks like great kit,84
1,Love this Capresso kettle,previous version kettle 4 years loved style steam would come held handle high version user friendly also stylish love chrome look,129
0,Gamma 3,cd sucks go gamma 1 2 guitar playing awesome tunes especially voyager gamma 2,77
0,Defective Unit,unit tripped never able reset unit never buys company would fix exchange unit,77
1,Great!,ca n't wait use crafts cards like regular tarot cards blank anyone wants create system use paint draw images,108
0,Better Options for Dragon Dictation,bought headset generally disappointed dragon dictation usage cyber acoustics ac201 better less price 10 adding audio pod made biggest difference terms quality website awesome explaining everything difference bought devices pretty substantial,241
1,"Fun, clean and efficient",friends turned tassimo drink lot coffee like cup green tea every day kids also like tea hot choc every day nice use little preparation clean-up -just fun use makes cup coffee interesting love,191
0,Hoodwinked... This should be called Bamboozled!!,short movie absolutely horrible plot thrown together effects awful payed extra see 3d certain points film characters words going along mouth movements 2011 james cameron could create movie like avatar people could done better job animation movie n't waste money time,266
1,Explains a LOT,book inside tornado provide theory us watched high-tech market tried make sense reading pick winners losers better yet figure,125
1,A new bible,seriously bible everything need know chakra system book worth 10 times price buy wont regret,92
0,The sound quality is good but!,bought set go newly purchased pod shuffle excited small ears head phones tried big ears received pulled connection bad turn wire right spot able hear music clearly work one ear get lot static unless somewhere sitting still cord move would suggest picking personally got use wile running needless say disappointed,312
1,Spry,word product good gums like taste sure know price would say product works good thing,84
1,Andrew WK Rules,man sweetest cd ever heard anything go buy cd right get ready party,67
1,2nd Listen Through Makes the Difference,admit first time listened 100 impressed catchy tunes enjoyed continuous play however took break cd came back realized attraction artistry stop playing truly one best sure lyrics dorky 's part uniqueness come back niche dance expresses fondness taking serious enjoying life,272
0,Over priced,bought grandson disappointed top runway kept coming apart truck general item appear worth money,95
1,Great Timeline of 9/11,dvd must want understand timeline events sept 11th gooddepiction events day dealt withand continuity government plan supposed work.kudos air traffic controlers put everything ground safely matter hours,201
0,Too difficult for me,perhaps experienced tarot reader would enjoy book definitely novice gave quicklu,80
0,Didn't work on my stubborn lab!,purchased item amazon weeks ago first days lab responding well spray n't last long back routine barking uncontrollably getting sprayed 30 times face n't phase also battery died 2 weeks use replace researching bark shock collar,226
0,Lifted???,'s interesting much plot novels seems lifted 1970 rock hudson movie entitlled hornet 's nest,92
1,I forgot how wonderful this show was!,husband never saw show enjoyed hear laughing watching without packaging great extras ok would liked commentaries one dean cane great banter wonderful,149
0,1 Star for Amazon.com Laziness BUT 5 Stars for the Movie.....,failed deliver kids befor christmass amazon.com customer service 1 star movie 5 stars shame planning watch christmass holiday kids still arrived befor 24 december please try much better job 2013 christmass seasons december whats wrong guys really dont know christmass ones year failed deliver time,297
1,from a BSF member,eventhough niv use bsf found great companion bible study think bsf commentaries notes best bible commentaries almost always align bsf notes.i love would recommend,162
0,Too small for price.,silly thought bargain till arrived small one goes 1.98 hardware shop thinking larger one,88
0,DON'T BUY IF YOU PUMP MORE THAN ONCE A DAY!,second pump purchased hoping would turn better first brand bought pump pain neck put together pump hooked ac plug much weaker side motor died 2 weeks use pump meant everyday use bought medala hope better expeirence,214
0,Great book for novice presenters,provide tips present ideas convey messages.it basic book prepare make presentation.i would suggest books show present information valuation mckinsey co right desition every time wharton,185
1,I cant believe I slept on this album and group,without doubt top 10 underated album times couldnt second album never understand came site see felt way obviously folks feel way do.its bad didnt listen whole album 2010,169
1,Worth the price,arrived envilope thought mistake thin way underwear thin breathable soft comfy really good support make really stand get drift girlfriend cant stop staring four stars ride bit times front acces pannel,200
1,Amazing,going recommend movie youth leader church movie made loud bold statement emily real performance totally got hannah montana mold makers movie told exactly way left nothing imagination heartbreaking story makes want jump tv makes cry makes open eyes realness issue,262
0,BOSON Network Sim - SCAM,particular purchase miss leading start received product understanding recent publication finally received product eight year old software best obsolete contacted cisco manufacture support undoubtly obsolete version,214
1,Ornate and Elegant,embossed seals poppies elegant well worth price.i never seen quite like seals price range nice highly recommended,113
0,Not too happy,interesting insights book quite obsolete published 1964 much based author 's opinions,85
0,Not to be toyed with...,sense heed advice avert eyes work evil faltered dark age soul attempted rituals anger depths parents basement.it since become horrific place dare go hear scraping hissings damned souls bedroom night turn headphones way let cure blot fear get worse done,252
0,An So SO movie at best..,movie fight scene technique tumbling/jerky camera used made tad motion sick great movie good movie movie okay people like implausible movies love movie awhile negativity becomes really annoying movie overall opinion,215
0,Kind of tough slogging...,thought would filled interesting myths customs middle ages really title misleading,82
1,Find Your Way,gift son start geocaching unit easy navigate get hang found manual confusing difficult follow sunk fine,103
0,At Risk,really patricia cornwell ca n't nothing like books terrible plot brief characters shallow ended suddenly ugh waste time,119
1,Open top is less claustrophobic.,carrier well made lot new features found older models example shoulder strap hooks removable plastic bolts taking apart metal grill top removed remove pet vets plastic bolts less likely rust problem carrier handle redesigned 's secure wife carrying cat handle came lots noise use carry cats vet figure way secure handle,319
0,RUST,junk replaced plastic rubbermaid rack many years thinking would upgrade significant rust month use unbelievable low quality materials thinking,142
1,The Hummers Love This Feeder!,several hummingbird feeders favorite among local hummingbird population like easy clean using bottle brush although brush n't quite fit end problem year still fine shape definately bargain,188
1,Moving and startling. Excellent.,great movie know word symbolism means stand chance taking something away viewing expecting horror movie expected potentially good thing,135
1,Techniques Of Medieval Armour,given gift could talk enough already made chain mail thanks great book helpful,78
1,Another great one!,true keith fans must play cd straight every track sounds terrific keith definitely skimp cds already waiting,108
1,Clive Cussler does it again:,blue gold held promise one clive cusslers finest riveted plots subplots could put characters realistic times thought watching movie could visualize everything going holding breath every minute thing sorry read shower finished really wish mr cussler could write little faster thank mr cussler books read loved,308
1,Red Stapler...,must try cleaning fish cubicle never forget think disabling nasty copy machine leaving,86
1,cool phone,phone cool camera cool.my mom siad sould waste airtime money games ringtones buy anyways want cool phone buy one,112
1,good for the price but won't last all year,bought first grader loves orange happens match shoes 's using 2 months still ok bottom see light spots hold light think might last whole year maybe may quality son n't carry heavy load older kids lot books lug around definitely going last whole year good 1st grader,265
1,Great for wedding,bought decided marry girl really excellent passed first marriage anniversary wear ring everyday see brightness diamond bought,125
1,Narrowing down the odds,living near beach made jaws must see.that 25 yrs.ago lasting impact fascinated obssesed great white ever since.hav n't ever desire go ocean 25 yrs exellent portrail could happen,177
1,GO-GO's Gone Wild,took 17 years release worth waite tracks solid ms carlisle never sounded better 2 tracks really stand la la land super sonic slide track shows go-go 's ready compete current music market.god bless go-go 's,205
1,Creepy 70's TV movie,creepy 70 's movie like willard ben without rats ronald depends mother survive something happens alone 's suspense movie,120
0,Trouble,kept shorting sound card caused end trouble put back old separated set,70
1,Newcastle,surfing photography absolutely excellent young new actors boyswere excellent good eye candy throughout whole movie,114
1,Very useful,useful every word included lexicon appearsin hebrew chaldee old testament meaning grammaticalexplanation word provided gives feeling suretywhen get doubtful.i acquired analytical lexicon new testament greek english .it helped much wandering analytical lexiconfor old testament appeared,285
1,Betty is so very fine but,live donmar beautiful songs fan jazz arrangements appreciate quality found sound mix irritating piano always foreground betty 's voice background prefer ensemble slightly background least could mixed equal,205
1,Love this Iron!,several months love fraction cost expensive names leak heats fast 'd recommend irons seen 3 times cost,102
1,Strange - Yet Wonderful !,must see movie one probably see regular tv entirety unless cable,64
1,A VERY GOOD LOW BUDGET HORROR MOVIE,hey video stores ny carried love horror got good horror film making interesting filmed would say get low budget descent type horror film look seen big budget budget lousing acting say w/o giving much away think pleasantly surprised,231
0,"Good idea, poor execution",generally speaking found oxo products superb item achieve standard handsomely designed n't hold even semi-regular use little ballbearing dealie inside quits rotating lever stiffens whole thing becomes useful cork.i two returned defective s.o got phone oxo informing object unsatisfactory.i hope get right redesign,313
1,Absolutely true!,book amusing informative entertaining yet truly original long overdue would great students fun read educational,111
1,Best Gift Ever,purchased gift grand daughter two years ago three daughter puts away following year granddaughter loved present said best ever well made educational lots fun little girl granddaughter pretends cooking holiday dinner family lighting menorah.she play hours.great gift little ones last forever,290
1,It s ok,product good hanged 4 winter jackets work fine.be carefully ranger damage plastic bag.i opened closed 2 times without problem.let see long take desinflate,154
0,VERY SLOW,well say get pay 2 dvd players thought 'd buy one kitchen 300 disc dvd player loads faster one picture come pretty good though want inexpensive dvd player dont mind wasiting one one first dvd player would think fast,215
1,Great weather radio,easy set counties alerts want note alert sound day night make sure set alerts important ones woke 3am storm watch etc flood warning live flood zone etc great item money tornadoes country year feel safer tornado warning right buying since tv local channels helped us get basement timely manner,292
1,excelent product for the price,got product found hard believe technology behind making small ice cubes price offer strongly recommend,102
0,flimsy trash truck,well made little boys girls sturdy trash comes n't latch frustrating little ones money rip,90
1,"ONE OF THE FUNNIEST, EVER",absolutely loved movie hilarious like funny breaks must see characters great filming great directing great nothing negative say movie fact good going buy add video library,171
0,Poor quality,believe company would knownigly ship product defective ball coming apart almost every seam,90
1,great tool,table saw nice tool able use intisively used works well gravity rise nice strange people thought important parts made plastic idea talking solid anything ever goes wrong saw sure update review doubt problems,207
0,the worst ... title misleading,little discussion little explanation get anything would experienced yoga modified positions us inflexible thank goodness daughter came saw trying follow along saved yoga instructor,180
0,MS Office 2003 Order,n't get ordered ordered ms office 2003 package got ms office 2003 upgrade package value plan load ms office 2003 new pc windows xp,130
0,Not particularly impressive!!!,simply know fuss alice hoffman 's style writing impress least 's dialogue,73
0,This is not a book for Children!,please buy book thinking going teach children bible devout christian way found book offensive 's almost pornographic depictions scenes plus think bible keep law god drink coffee dead body buy book want buy thinking book appropriate children wanting learn bible,260
0,SUB-PAR B MOVIE,almost 2 hours boredom everyhting movie second rate acting special effects writing plot worth watch anyone moment nothing else better,133
0,Lack of Green.....,would way better film given tom green 's character time still manages provide good laugh spray painted holdup scene,115
1,"Yeah, what they said. :-)",well-written entertaining book excellent training advice even long-time dog owners might pick something new highly recommended,126
0,ok,type movie like fast forwarded would recommend depends taste,60
0,Snore,rec 'd two copies movie reason give one friend rather pay shipping handling return you.moon parador husbands choice seen long time ago thought funny tried watch way bore,169
0,Fire and Ice,format hard follow print small hard read find helpful planning trip iceland book useful next time purchase travel book select bookstore books fine purchase on-line something like hoping would provide details plan trip iceland tour guides self guided,249
0,Don't buy this movie,usually like ben stiller even though edgy times movie funny sex scene 's bordered rank pornography uncomfortable wife turned movie n't finish,141
1,Good read,funny cases true love war finest must read ever crossroads love,63
1,Beautiful and haunting,elizabeth cleaver one great names children 's literature loon 's necklace one example exquisite work retelling ancient american indian myth appropriate children ages every parent 's give christmas list,201
0,Roland wouldn't even read this book...,big stephen king fan last 10 years tried several occasions read n't make past page 122 think fact dark tower roland handed book choses read even though pivotal end book enough say worth,185
0,Too thin and light,cutting board thin light difficult handle dough despite claimed resistant cutting still got lots visible lines using week,121
0,Don't waste your time,began boring went downhill one worst movies ever seen worth time even review trailer,84
1,Much better then I expected,rented movie something watch ate really expecting much little entertainment pleasently surprised plot expected however acting good special effects good movie left feeling good plus beagle overall movie good hero movie,217
0,"Old lexicon. It is a lot of the mistakes, erratumes and",old lexicon lot mistakes erratumes inaccuracies doubtful quality,64
0,Trusted old friend is gone,must agree another reviewer disappointed 'new grammar action wonderful simplicity series made unique gone appears attempt hve book mesh titles publisher wanted make look like every textbook done trusted old friend beginner esl/efl book gone,240
0,Lacking Real Word Info,good book looking take exam like many books promote paper certs book provides enough detail god forbid goes step provides real world information detail looking paper read book looking something real world information correct spelling look something else lots typos mistakes book,278
1,True - One Stroke Painting - Thanks Amazon!,get paint brushes ready book truly complete book one-stroke-painting one several books published author great picture detail exactly paint many different projects hold pencil hold brush paint try love goodby housework,217
1,well worth the money,great headphones spent far best comfortable seem stay place better others think asymmetrical cable really helps would hesitate recommend great product,150
0,Tinted water in the morning just doesn't work.,percolator made really good coffee less year began perk less less time coffee became weaker weaker n't bother contacting company something goes wrong wrote website got confirmation wrote told would respond within 2 days two weeks later still response used think farberware sold quality goods customer support misnomer buy,321
0,SOPHOMORIC AND BANAL,wish could say something positive movie impossible.the humor high shool level best times plumets new depthswith offensive sexist homophobic humor use coarse language serves pander lowest strata society glamorizing violence sports sets bad example children,255
0,Junk,absolute junk ca n't get plastic parts together n't bother tried two different kits leaked anyway,97
1,Best yet.,tried blood pressure monitors meter comes closest results obtained using stethoscope cuff easy use would like longer tubing meter cuff otherwise complaints,155
1,Best of the three,second rebecca flanders donna boyd series three easily best one others good glad got read finished donna boyd 's books craving one stood really great read say read books get since already great read good romance wonderful book altogether,237
1,very good yoga mat bag,bag roomy plenty room long and/or thick yoga mats works well fits stuff addition large yoga mat,95
0,Fast Shipment.,fast shipment product packaged like original order 50 package loose box making difficult determine total quanity beige blue like picture like previous orders new price product 3 times 14.95 41.00 35 shipping cost also ridiculous would waited week slower deliver less expensive shipping option may re-order future,312
0,Disappointed,received package disappointed quality sticker bottom said new box really beat shaker scratches outside looked really bad worst part could open roommates tried even put freezer hoping metal would contract however still could get lid going back seems high quality except big issue,278
0,Terrible,recieved keyboard mail good looking keys work nothing complete piece junk upset wasting money could 've used better keyboard recommend buying worth,147
0,cell phone headphones,ordered 3 sets one worked properly didnt last long worked worked great loved,76
1,Hatchet,book hatchet thrilling adventures book city boy brian gets stranded woods plane crash left survive alone woods way contact anyone brian goes many adventures surviving woods think book awesome non stop adventure whole time one best books ever read,246
1,Wepa que viva Puerto Rico!,one time fave movies jon seda excellent job always especially loved seeing idol childhood rita morena fellow humacao resident act movie movie must see much good boricua acting going,181
0,Lousy Condition Rating,purchased area seemed indicate large print edition not.the ad indicated book used good condition big joke pages areyellowed front cover also damaged happy camper one first timewe got junk amazon.com oh well like old addage let buyer screwed beware,247
1,Very Addicting!,book easy read funny cute definitely recommend series ladies want good laugh forget everything else enjoy know sure loved whole series books definitely think books much better movie,181
0,Avoid,wanted buy indoor antenna better suited hdtv turns regular old indoor antenna much better job particular model stations receive clearly minimal signal loss old indoor antenna futura n't pick tested antennas day location,219
0,"Hmmm. Did boxing, now what? I know--serial killers!",literary slumming enlightening demanding scary particularly inventive usual thorough research yields accurate depictions therapies procedures aberrant psychology end bigshot author puts two cents serial killer phenemon recommend pass,233
0,Paranormal Activity [HD],worse blair project might entertain teenager really scary adult watched one sequels continued get worse,103
0,A bit redundant,lot information book disseminate could shorter interesting nonetheless provocative rang true,92
1,Great toy!,bought christmas gift 1 year old son year inspected thoroughly wrapping durable well made really think enjoy,108
0,coulda dun betta,cam way betta den dat horse carriage used swears tried sound cool radio version sounded better good song glory 357 aight sucked,127
0,Bad book.,writer keeps declaring variables one name using different variables names examples found improper use curly braces upon showing publisher email offered refund whatever paid n't respond took big surprise,202
0,"Poor Quality, High Price",actually miserable quality u.s made side-cutter pliers take two hands open cutting edges mate wrote courteous letter channelock received reply case would stay away brand completely customer support,197
